bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
Australia,Pakistan,76,0,8.2,51,0,168
Australia,Pakistan,76,0,8.3,50,0,168
Australia,Pakistan,82,0,8.4,55,0,168
Australia,Pakistan,88,0,8.5,59,0,168
Australia,Pakistan,89,0,8.6,58,0,168
Australia,Pakistan,95,0,9.1,58,0,168
Australia,Pakistan,96,0,9.2,59,0,168
Australia,Pakistan,102,0,9.3,64,0,168
Australia,Pakistan,102,0,9.4,61,0,168
Australia,Pakistan,103,0,9.5,62,0,168
Australia,Pakistan,104,0,9.6,62,0,168
Australia,Pakistan,110,0,10.1,68,0,168
Australia,Pakistan,111,0,10.2,69,0,168
Australia,Pakistan,111,0,10.3,69,0,168
Australia,Pakistan,111,1,10.4,69,1,168
Australia,Pakistan,112,1,10.5,70,1,168
Australia,Pakistan,112,1,10.6,68,1,168
Australia,Pakistan,112,1,11.1,65,1,168
Australia,Pakistan,112,1,11.2,65,1,168
Australia,Pakistan,112,1,11.3,65,1,168
Australia,Pakistan,112,1,11.4,64,1,168
Australia,Pakistan,112,1,11.5,63,1,168
Australia,Pakistan,114,1,11.6,64,1,168
Australia,Pakistan,114,2,12.1,58,2,168
Australia,Pakistan,114,2,12.2,57,2,168
Australia,Pakistan,118,2,12.3,60,2,168
Australia,Pakistan,122,2,12.4,58,2,168
Australia,Pakistan,122,2,12.5,58,2,168
Australia,Pakistan,123,2,12.6,53,2,168
Australia,Pakistan,124,2,13.1,48,2,168
Australia,Pakistan,125,2,13.2,49,2,168
Australia,Pakistan,131,2,13.3,55,2,168
Australia,Pakistan,132,2,13.4,50,2,168
Australia,Pakistan,133,2,13.5,45,2,168
Australia,Pakistan,134,2,13.6,45,2,168
Australia,Pakistan,136,2,14.1,41,2,168
Australia,Pakistan,140,2,14.2,44,2,168
Australia,Pakistan,140,2,14.3,38,2,168
Australia,Pakistan,140,3,14.4,38,3,168
Australia,Pakistan,141,3,14.5,38,3,168
Australia,Pakistan,141,3,14.6,37,3,168
Australia,Pakistan,142,3,15.1,32,3,168
Australia,Pakistan,144,3,15.2,33,3,168
Australia,Pakistan,144,3,15.3,33,3,168
Australia,Pakistan,144,3,15.4,33,2,168
Australia,Pakistan,145,3,15.5,33,2,168
Australia,Pakistan,145,3,15.6,33,2,168
Australia,Pakistan,145,4,16.1,33,3,168
Australia,Pakistan,146,4,16.2,34,3,168
Australia,Pakistan,150,4,16.3,38,3,168
Australia,Pakistan,150,4,16.4,38,3,168
Australia,Pakistan,151,4,16.5,39,3,168
Australia,Pakistan,151,4,16.6,37,3,168
Australia,Pakistan,152,4,17.1,38,2,168
Australia,Pakistan,152,4,17.2,38,2,168
Australia,Pakistan,152,5,17.3,34,3,168
Australia,Pakistan,152,5,17.4,30,3,168
Australia,Pakistan,156,5,17.5,34,3,168
Australia,Pakistan,158,5,17.6,35,3,168
Australia,Pakistan,159,5,18.1,35,3,168
Australia,Pakistan,159,5,18.2,34,3,168
Australia,Pakistan,159,6,18.3,28,4,168
Australia,Pakistan,159,6,18.4,27,4,168
Australia,Pakistan,159,6,18.5,26,4,168
Australia,Pakistan,160,6,18.6,26,4,168
Australia,Pakistan,162,6,19.1,26,4,168
Australia,Pakistan,164,6,19.2,24,4,168
Australia,Pakistan,165,6,19.3,25,4,168
Australia,Pakistan,167,6,19.4,27,3,168
Australia,Pakistan,167,7,19.5,26,4,168
Australia,Pakistan,168,7,19.6,27,4,168
Australia,Sri Lanka,0,0,0.1,0,0,137
Australia,Sri Lanka,2,0,0.2,2,0,137
Australia,Sri Lanka,3,0,0.3,3,0,137
Australia,Sri Lanka,4,0,0.4,4,0,137
Australia,Sri Lanka,7,0,0.5,7,0,137
Australia,Sri Lanka,7,0,0.6,7,0,137
Australia,Sri Lanka,7,0,1.1,7,0,137
Australia,Sri Lanka,7,0,1.2,7,0,137
Australia,Sri Lanka,7,0,1.3,7,0,137
Australia,Sri Lanka,8,0,1.4,8,0,137
Australia,Sri Lanka,8,1,1.5,8,1,137
Australia,Sri Lanka,8,1,1.6,8,1,137
Australia,Sri Lanka,11,1,2.1,11,1,137
Australia,Sri Lanka,12,1,2.2,12,1,137
Australia,Sri Lanka,16,1,2.3,16,1,137
Australia,Sri Lanka,16,1,2.4,16,1,137
Australia,Sri Lanka,20,1,2.5,20,1,137
Australia,Sri Lanka,20,1,2.6,20,1,137
Australia,Sri Lanka,21,1,3.1,21,1,137
Australia,Sri Lanka,23,1,3.2,23,1,137
Australia,Sri Lanka,24,1,3.3,24,1,137
Australia,Sri Lanka,24,1,3.4,24,1,137
Australia,Sri Lanka,25,1,3.5,25,1,137
Australia,Sri Lanka,25,1,3.6,25,1,137
Australia,Sri Lanka,26,1,4.1,26,1,137
Australia,Sri Lanka,27,1,4.2,27,1,137
Australia,Sri Lanka,27,1,4.3,27,1,137
Australia,Sri Lanka,27,1,4.4,27,1,137
Australia,Sri Lanka,27,1,4.5,27,1,137
Australia,Sri Lanka,28,1,4.6,28,1,137
Australia,Sri Lanka,29,1,5.1,29,1,137
Australia,Sri Lanka,30,1,5.2,28,1,137
Australia,Sri Lanka,30,1,5.3,27,1,137
Australia,Sri Lanka,30,1,5.4,26,1,137
Australia,Sri Lanka,31,1,5.5,24,1,137
Australia,Sri Lanka,31,1,5.6,24,1,137
Australia,Sri Lanka,31,1,6.1,24,1,137
Australia,Sri Lanka,31,1,6.2,24,1,137
Australia,Sri Lanka,31,2,6.3,24,2,137
Australia,Sri Lanka,32,2,6.4,24,2,137
Australia,Sri Lanka,34,2,6.5,26,1,137
Australia,Sri Lanka,35,2,6.6,27,1,137
Australia,Sri Lanka,35,2,7.1,24,1,137
Australia,Sri Lanka,41,2,7.2,29,1,137
Australia,Sri Lanka,42,2,7.3,26,1,137
Australia,Sri Lanka,43,2,7.4,27,1,137
Australia,Sri Lanka,44,2,7.5,24,1,137
Australia,Sri Lanka,45,2,7.6,25,1,137
Australia,Sri Lanka,47,2,8.1,26,1,137
Australia,Sri Lanka,47,2,8.2,24,1,137
Australia,Sri Lanka,47,2,8.3,23,1,137
Australia,Sri Lanka,53,2,8.4,29,1,137
Australia,Sri Lanka,53,2,8.5,28,1,137
Australia,Sri Lanka,53,3,8.6,28,2,137
Australia,Sri Lanka,54,3,9.1,28,2,137
Australia,Sri Lanka,55,3,9.2,28,2,137
Australia,Sri Lanka,57,3,9.3,30,2,137
Australia,Sri Lanka,58,3,9.4,31,2,137
Australia,Sri Lanka,58,3,9.5,31,2,137
Australia,Sri Lanka,58,3,9.6,30,2,137
Australia,Sri Lanka,59,3,10.1,30,2,137
Australia,Sri Lanka,59,3,10.2,29,2,137
Australia,Sri Lanka,60,3,10.3,30,2,137
Australia,Sri Lanka,60,3,10.4,30,2,137
Australia,Sri Lanka,60,3,10.5,29,2,137
Australia,Sri Lanka,64,3,10.6,33,2,137
Australia,Sri Lanka,64,3,11.1,33,2,137
Australia,Sri Lanka,65,3,11.2,34,2,137
Australia,Sri Lanka,66,3,11.3,35,1,137
Australia,Sri Lanka,67,3,11.4,35,1,137
Australia,Sri Lanka,69,3,11.5,35,1,137
Australia,Sri Lanka,70,3,11.6,35,1,137
Australia,Sri Lanka,71,3,12.1,36,1,137
Australia,Sri Lanka,72,3,12.2,31,1,137
Australia,Sri Lanka,76,3,12.3,34,1,137
Australia,Sri Lanka,77,3,12.4,34,1,137
Australia,Sri Lanka,78,3,12.5,34,1,137
Australia,Sri Lanka,79,3,12.6,34,1,137
Australia,Sri Lanka,80,3,13.1,33,1,137
Australia,Sri Lanka,81,3,13.2,34,1,137
Australia,Sri Lanka,82,3,13.3,35,1,137
Australia,Sri Lanka,83,3,13.4,30,1,137
Australia,Sri Lanka,84,3,13.5,31,1,137
Australia,Sri Lanka,86,3,13.6,33,0,137
Australia,Sri Lanka,90,3,14.1,36,0,137
Australia,Sri Lanka,96,3,14.2,41,0,137
Australia,Sri Lanka,97,3,14.2,40,0,137
Australia,Sri Lanka,99,3,14.3,41,0,137
Australia,Sri Lanka,100,3,14.4,42,0,137
Australia,Sri Lanka,101,3,14.5,43,0,137
Australia,Sri Lanka,101,3,14.6,42,0,137
Australia,Sri Lanka,102,3,15.1,43,0,137
Australia,Sri Lanka,102,3,15.2,42,0,137
Australia,Sri Lanka,103,3,15.3,43,0,137
Australia,Sri Lanka,104,3,15.4,44,0,137
Australia,Sri Lanka,105,3,15.5,41,0,137
Australia,Sri Lanka,106,3,15.6,42,0,137
Australia,Sri Lanka,108,3,16.1,43,0,137
Australia,Sri Lanka,109,3,16.2,43,0,137
Australia,Sri Lanka,110,3,16.3,43,0,137
Australia,Sri Lanka,111,3,16.4,42,0,137
Australia,Sri Lanka,112,3,16.5,42,0,137
Australia,Sri Lanka,112,3,16.6,41,0,137
Australia,Sri Lanka,118,3,17.1,46,0,137
Australia,Sri Lanka,120,3,17.2,44,0,137
Australia,Sri Lanka,121,3,17.3,44,0,137
Australia,Sri Lanka,121,3,17.4,43,0,137
Australia,Sri Lanka,122,3,17.5,43,0,137
Australia,Sri Lanka,123,3,17.6,43,0,137
Australia,Sri Lanka,124,3,18.1,43,0,137
Australia,Sri Lanka,125,3,18.2,43,0,137
Australia,Sri Lanka,126,3,18.3,43,0,137
Australia,Sri Lanka,127,3,18.4,43,0,137
Australia,Sri Lanka,128,3,18.5,42,0,137
Australia,Sri Lanka,129,3,18.6,39,0,137
Australia,Sri Lanka,130,3,19.1,34,0,137
Australia,Sri Lanka,131,3,19.2,34,0,137
Australia,Sri Lanka,133,3,19.3,34,0,137
Australia,Sri Lanka,134,3,19.4,34,0,137
Australia,Sri Lanka,136,3,19.5,35,0,137
Australia,Sri Lanka,137,3,19.6,36,0,137
West Indies,Australia,0,0,0.1,0,0,191
West Indies,Australia,1,0,0.2,1,0,191
West Indies,Australia,1,0,0.3,1,0,191
West Indies,Australia,4,0,0.4,4,0,191
West Indies,Australia,4,0,0.5,4,0,191
West Indies,Australia,5,0,0.6,5,0,191
West Indies,Australia,5,0,1.1,5,0,191
West Indies,Australia,11,0,1.2,11,0,191
West Indies,Australia,11,1,1.3,11,1,191
West Indies,Australia,12,1,1.4,12,1,191
West Indies,Australia,13,1,1.5,13,1,191
West Indies,Australia,17,1,1.6,17,1,191
West Indies,Australia,17,1,2.1,17,1,191
West Indies,Australia,17,1,2.2,17,1,191
West Indies,Australia,21,1,2.3,21,1,191
West Indies,Australia,21,1,2.4,21,1,191
West Indies,Australia,21,1,2.5,21,1,191
West Indies,Australia,22,1,2.6,22,1,191
West Indies,Australia,23,1,3.1,23,1,191
West Indies,Australia,24,1,3.2,24,1,191
West Indies,Australia,27,1,3.3,27,1,191
West Indies,Australia,29,1,3.4,29,1,191
West Indies,Australia,29,1,3.5,29,1,191
West Indies,Australia,30,1,3.6,30,1,191
West Indies,Australia,30,1,4.1,30,1,191
West Indies,Australia,30,1,4.2,30,1,191
West Indies,Australia,30,1,4.3,30,1,191
West Indies,Australia,34,1,4.4,34,1,191
West Indies,Australia,38,1,4.5,38,1,191
West Indies,Australia,41,1,4.6,41,1,191
West Indies,Australia,41,1,5.1,41,1,191
West Indies,Australia,41,1,5.2,40,1,191
West Indies,Australia,41,1,5.3,40,1,191
West Indies,Australia,42,1,5.4,38,1,191
West Indies,Australia,42,1,5.5,38,1,191
West Indies,Australia,43,1,5.6,38,1,191
West Indies,Australia,44,1,6.1,39,1,191
West Indies,Australia,45,1,6.2,34,1,191
West Indies,Australia,46,1,6.3,35,0,191
West Indies,Australia,46,1,6.4,34,0,191
West Indies,Australia,52,1,6.5,39,0,191
West Indies,Australia,53,1,6.6,36,0,191
West Indies,Australia,54,1,7.1,37,0,191
West Indies,Australia,56,1,7.2,39,0,191
West Indies,Australia,60,1,7.3,39,0,191
West Indies,Australia,61,1,7.4,40,0,191
West Indies,Australia,62,1,7.5,41,0,191
West Indies,Australia,63,1,7.6,41,0,191
West Indies,Australia,64,1,8.1,41,0,191
West Indies,Australia,66,1,8.2,42,0,191
West Indies,Australia,70,1,8.3,43,0,191
West Indies,Australia,71,1,8.4,42,0,191
West Indies,Australia,72,1,8.5,43,0,191
West Indies,Australia,76,1,8.6,46,0,191
West Indies,Australia,77,1,9.1,47,0,191
West Indies,Australia,81,1,9.2,51,0,191
West Indies,Australia,82,1,9.3,52,0,191
West Indies,Australia,83,1,9.4,49,0,191
West Indies,Australia,85,1,9.5,47,0,191
West Indies,Australia,87,1,9.6,46,0,191
West Indies,Australia,91,1,10.1,50,0,191
West Indies,Australia,93,1,10.2,52,0,191
West Indies,Australia,94,1,10.2,53,0,191
West Indies,Australia,95,1,10.3,53,0,191
West Indies,Australia,99,1,10.4,57,0,191
West Indies,Australia,99,1,10.5,56,0,191
West Indies,Australia,99,2,10.6,55,1,191
West Indies,Australia,100,2,11.1,55,1,191
West Indies,Australia,100,2,11.2,54,1,191
West Indies,Australia,101,2,11.3,55,1,191
West Indies,Australia,101,2,11.4,49,1,191
West Indies,Australia,102,2,11.5,49,1,191
West Indies,Australia,103,2,11.6,49,1,191
West Indies,Australia,105,2,12.1,49,1,191
West Indies,Australia,106,3,12.2,46,2,191
West Indies,Australia,106,3,12.3,45,2,191
West Indies,Australia,107,3,12.4,45,2,191
West Indies,Australia,109,3,12.5,46,2,191
West Indies,Australia,113,3,12.6,49,2,191
West Indies,Australia,113,3,13.1,47,2,191
West Indies,Australia,113,3,13.2,43,2,191
West Indies,Australia,116,3,13.3,45,2,191
West Indies,Australia,116,3,13.4,44,2,191
West Indies,Australia,118,3,13.5,42,2,191
West Indies,Australia,122,3,13.6,45,2,191
West Indies,Australia,122,3,14.1,41,2,191
West Indies,Australia,122,3,14.2,40,2,191
West Indies,Australia,123,3,14.3,40,2,191
West Indies,Australia,124,3,14.4,39,2,191
West Indies,Australia,125,3,14.5,38,2,191
West Indies,Australia,126,3,14.6,35,2,191
West Indies,Australia,132,3,15.1,39,2,191
West Indies,Australia,132,3,15.2,38,2,191
West Indies,Australia,133,3,15.3,38,2,191
West Indies,Australia,136,3,15.4,37,2,191
West Indies,Australia,137,3,15.5,38,2,191
West Indies,Australia,139,3,15.6,40,1,191
West Indies,Australia,139,4,16.1,39,2,191
West Indies,Australia,141,4,16.2,41,2,191
West Indies,Australia,141,5,16.3,40,3,191
West Indies,Australia,142,5,16.4,41,3,191
West Indies,Australia,142,5,16.5,40,3,191
West Indies,Australia,143,5,16.6,40,3,191
West Indies,Australia,145,5,17.1,40,3,191
West Indies,Australia,147,5,17.2,41,2,191
West Indies,Australia,148,5,17.3,42,2,191
West Indies,Australia,152,5,17.4,45,2,191
West Indies,Australia,153,5,17.5,44,2,191
West Indies,Australia,157,5,17.6,44,2,191
West Indies,Australia,163,5,18.1,50,2,191
West Indies,Australia,165,5,18.2,52,2,191
West Indies,Australia,166,5,18.2,50,2,191
West Indies,Australia,172,5,18.3,56,2,191
West Indies,Australia,172,6,18.4,54,3,191
West Indies,Australia,173,6,18.5,51,3,191
West Indies,Australia,174,6,18.6,52,3,191
West Indies,Australia,178,6,19.1,56,3,191
West Indies,Australia,179,6,19.2,56,3,191
West Indies,Australia,183,6,19.3,59,3,191
West Indies,Australia,185,6,19.4,60,3,191
West Indies,Australia,189,6,19.5,63,3,191
West Indies,Australia,191,6,19.6,59,3,191
Bangladesh,Netherlands,1,0,0.1,1,0,128
Bangladesh,Netherlands,1,0,0.2,1,0,128
Bangladesh,Netherlands,1,0,0.3,1,0,128
Bangladesh,Netherlands,1,0,0.4,1,0,128
Bangladesh,Netherlands,1,1,0.5,1,1,128
Bangladesh,Netherlands,1,1,0.6,1,1,128
Bangladesh,Netherlands,1,1,1.1,1,1,128
Bangladesh,Netherlands,4,1,1.2,4,1,128
Bangladesh,Netherlands,4,1,1.3,4,1,128
Bangladesh,Netherlands,4,2,1.4,4,2,128
Bangladesh,Netherlands,4,2,1.5,4,2,128
Bangladesh,Netherlands,4,2,1.6,4,2,128
Bangladesh,Netherlands,5,2,2.1,5,2,128
Bangladesh,Netherlands,5,2,2.2,5,2,128
Bangladesh,Netherlands,6,2,2.3,6,2,128
Bangladesh,Netherlands,6,2,2.4,6,2,128
Bangladesh,Netherlands,7,2,2.5,7,2,128
Bangladesh,Netherlands,8,2,2.6,8,2,128
Bangladesh,Netherlands,8,3,3.1,8,3,128
Bangladesh,Netherlands,8,3,3.2,8,3,128
Bangladesh,Netherlands,8,3,3.3,8,3,128
Bangladesh,Netherlands,8,3,3.4,8,3,128
Bangladesh,Netherlands,8,3,3.5,8,3,128
Bangladesh,Netherlands,8,3,3.6,8,3,128
Bangladesh,Netherlands,12,3,4.1,12,3,128
Bangladesh,Netherlands,13,3,4.2,13,3,128
Bangladesh,Netherlands,14,3,4.3,14,3,128
Bangladesh,Netherlands,14,3,4.4,14,3,128
Bangladesh,Netherlands,14,3,4.5,14,3,128
Bangladesh,Netherlands,15,3,4.6,15,3,128
Bangladesh,Netherlands,16,3,5.1,15,3,128
Bangladesh,Netherlands,20,3,5.2,19,3,128
Bangladesh,Netherlands,24,3,5.3,23,3,128
Bangladesh,Netherlands,28,3,5.4,27,3,128
Bangladesh,Netherlands,28,3,5.5,27,2,128
Bangladesh,Netherlands,30,3,5.6,29,2,128
Bangladesh,Netherlands,31,3,6.1,30,2,128
Bangladesh,Netherlands,32,3,6.2,28,2,128
Bangladesh,Netherlands,32,3,6.3,28,2,128
Bangladesh,Netherlands,33,3,6.4,29,1,128
Bangladesh,Netherlands,34,3,6.5,30,1,128
Bangladesh,Netherlands,35,3,6.6,31,1,128
Bangladesh,Netherlands,36,3,7.1,31,1,128
Bangladesh,Netherlands,37,3,7.2,32,1,128
Bangladesh,Netherlands,38,3,7.3,32,1,128
Bangladesh,Netherlands,40,3,7.4,34,1,128
Bangladesh,Netherlands,41,3,7.5,34,1,128
Bangladesh,Netherlands,41,3,7.6,33,1,128
Bangladesh,Netherlands,45,3,8.1,37,0,128
Bangladesh,Netherlands,46,3,8.2,38,0,128
Bangladesh,Netherlands,46,3,8.3,38,0,128
Bangladesh,Netherlands,47,3,8.4,39,0,128
Bangladesh,Netherlands,51,3,8.5,43,0,128
Bangladesh,Netherlands,52,3,8.6,44,0,128
Bangladesh,Netherlands,53,3,9.1,41,0,128
Bangladesh,Netherlands,55,3,9.2,42,0,128
Bangladesh,Netherlands,56,3,9.3,42,0,128
Bangladesh,Netherlands,56,3,9.4,42,0,128
Bangladesh,Netherlands,57,3,9.5,43,0,128
Bangladesh,Netherlands,57,3,9.6,42,0,128
Bangladesh,Netherlands,57,3,10.1,41,0,128
Bangladesh,Netherlands,57,3,10.2,37,0,128
Bangladesh,Netherlands,57,3,10.3,33,0,128
Bangladesh,Netherlands,59,3,10.4,31,0,128
Bangladesh,Netherlands,60,3,10.5,32,0,128
Bangladesh,Netherlands,64,3,10.6,34,0,128
Bangladesh,Netherlands,68,3,11.1,37,0,128
Bangladesh,Netherlands,69,3,11.2,37,0,128
Bangladesh,Netherlands,70,3,11.3,38,0,128
Bangladesh,Netherlands,70,4,11.4,37,1,128
Bangladesh,Netherlands,71,4,11.5,37,1,128
Bangladesh,Netherlands,72,4,11.6,37,1,128
Bangladesh,Netherlands,73,4,12.1,37,1,128
Bangladesh,Netherlands,74,4,12.2,37,1,128
Bangladesh,Netherlands,74,4,12.3,36,1,128
Bangladesh,Netherlands,75,4,12.4,35,1,128
Bangladesh,Netherlands,75,4,12.5,34,1,128
Bangladesh,Netherlands,76,4,12.6,35,1,128
Bangladesh,Netherlands,76,4,13.1,31,1,128
Bangladesh,Netherlands,77,4,13.2,31,1,128
Bangladesh,Netherlands,77,4,13.3,31,1,128
Bangladesh,Netherlands,79,4,13.4,32,1,128
Bangladesh,Netherlands,85,4,13.5,34,1,128
Bangladesh,Netherlands,86,4,13.6,34,1,128
Bangladesh,Netherlands,86,4,14.1,33,1,128
Bangladesh,Netherlands,90,4,14.2,35,1,128
Bangladesh,Netherlands,90,4,14.3,34,1,128
Bangladesh,Netherlands,91,4,14.4,35,1,128
Bangladesh,Netherlands,92,4,14.5,35,1,128
Bangladesh,Netherlands,96,4,14.6,39,1,128
Bangladesh,Netherlands,98,4,15.1,41,1,128
Bangladesh,Netherlands,99,4,15.2,42,1,128
Bangladesh,Netherlands,100,4,15.3,43,1,128
Bangladesh,Netherlands,101,4,15.4,42,1,128
Bangladesh,Netherlands,102,4,15.5,42,1,128
Bangladesh,Netherlands,104,4,15.6,40,1,128
Bangladesh,Netherlands,105,4,16.1,37,1,128
Bangladesh,Netherlands,105,4,16.2,36,1,128
Bangladesh,Netherlands,106,4,16.3,36,1,128
Bangladesh,Netherlands,106,5,16.4,36,1,128
Bangladesh,Netherlands,106,5,16.5,35,1,128
Bangladesh,Netherlands,106,5,16.6,34,1,128
Bangladesh,Netherlands,106,5,17.1,33,1,128
Bangladesh,Netherlands,106,5,17.2,32,1,128
Bangladesh,Netherlands,108,5,17.3,34,1,128
Bangladesh,Netherlands,109,5,17.4,34,1,128
Bangladesh,Netherlands,115,5,17.5,40,1,128
Bangladesh,Netherlands,116,5,17.6,40,1,128
Bangladesh,Netherlands,118,5,18.1,42,1,128
Bangladesh,Netherlands,120,5,18.2,43,1,128
Bangladesh,Netherlands,120,6,18.3,43,2,128
Bangladesh,Netherlands,121,6,18.4,42,2,128
Bangladesh,Netherlands,123,6,18.5,38,2,128
Bangladesh,Netherlands,123,7,18.6,37,3,128
Bangladesh,Netherlands,124,7,19.0,38,3,128
Bangladesh,Netherlands,126,7,19.1,36,3,128
Bangladesh,Netherlands,126,8,19.2,36,4,128
Bangladesh,Netherlands,126,8,19.3,35,4,128
Bangladesh,Netherlands,126,9,19.4,34,5,128
Bangladesh,Netherlands,127,9,19.5,31,5,128
Bangladesh,Netherlands,128,10,19.6,30,6,128
West Indies,Bangladesh,1,0,0.1,1,0,197
West Indies,Bangladesh,2,0,0.2,2,0,197
West Indies,Bangladesh,2,0,0.3,2,0,197
West Indies,Bangladesh,2,0,0.4,2,0,197
West Indies,Bangladesh,8,0,0.5,8,0,197
West Indies,Bangladesh,10,0,0.6,10,0,197
West Indies,Bangladesh,11,0,1.1,11,0,197
West Indies,Bangladesh,15,0,1.2,15,0,197
West Indies,Bangladesh,16,0,1.3,16,0,197
West Indies,Bangladesh,16,0,1.4,16,0,197
West Indies,Bangladesh,16,0,1.5,16,0,197
West Indies,Bangladesh,16,0,1.6,16,0,197
West Indies,Bangladesh,16,0,2.1,16,0,197
West Indies,Bangladesh,20,0,2.2,20,0,197
West Indies,Bangladesh,20,0,2.3,20,0,197
West Indies,Bangladesh,21,0,2.4,21,0,197
West Indies,Bangladesh,25,0,2.5,25,0,197
West Indies,Bangladesh,25,1,2.6,25,1,197
West Indies,Bangladesh,25,1,3.1,25,1,197
West Indies,Bangladesh,25,1,3.2,25,1,197
West Indies,Bangladesh,25,1,3.3,25,1,197
West Indies,Bangladesh,25,1,3.4,25,1,197
West Indies,Bangladesh,26,1,3.5,26,1,197
West Indies,Bangladesh,26,1,3.6,26,1,197
West Indies,Bangladesh,30,1,4.1,30,1,197
West Indies,Bangladesh,30,1,4.2,30,1,197
West Indies,Bangladesh,30,1,4.3,30,1,197
West Indies,Bangladesh,30,1,4.4,30,1,197
West Indies,Bangladesh,30,2,4.5,30,2,197
West Indies,Bangladesh,34,2,4.6,34,2,197
West Indies,Bangladesh,35,2,5.1,34,2,197
West Indies,Bangladesh,35,2,5.2,33,2,197
West Indies,Bangladesh,39,2,5.3,37,2,197
West Indies,Bangladesh,43,2,5.4,41,2,197
West Indies,Bangladesh,43,2,5.5,35,2,197
West Indies,Bangladesh,43,2,5.6,33,2,197
West Indies,Bangladesh,44,2,6.1,33,2,197
West Indies,Bangladesh,46,2,6.2,31,2,197
West Indies,Bangladesh,47,2,6.3,31,2,197
West Indies,Bangladesh,48,2,6.4,32,2,197
West Indies,Bangladesh,49,2,6.5,33,2,197
West Indies,Bangladesh,49,2,6.6,33,2,197
West Indies,Bangladesh,49,2,7.1,33,2,197
West Indies,Bangladesh,50,2,7.1,30,2,197
West Indies,Bangladesh,54,2,7.2,34,2,197
West Indies,Bangladesh,54,2,7.3,33,2,197
West Indies,Bangladesh,54,2,7.4,29,2,197
West Indies,Bangladesh,54,2,7.5,29,1,197
West Indies,Bangladesh,55,2,7.6,30,1,197
West Indies,Bangladesh,61,2,8.1,36,1,197
West Indies,Bangladesh,62,2,8.2,37,1,197
West Indies,Bangladesh,68,2,8.3,43,1,197
West Indies,Bangladesh,69,2,8.4,43,1,197
West Indies,Bangladesh,69,2,8.5,43,1,197
West Indies,Bangladesh,70,2,8.6,40,1,197
West Indies,Bangladesh,76,2,9.1,46,1,197
West Indies,Bangladesh,76,2,9.2,46,1,197
West Indies,Bangladesh,76,2,9.3,46,1,197
West Indies,Bangladesh,80,2,9.4,50,0,197
West Indies,Bangladesh,81,2,9.5,47,0,197
West Indies,Bangladesh,81,2,9.6,46,0,197
West Indies,Bangladesh,81,2,10.1,46,0,197
West Indies,Bangladesh,82,2,10.2,43,0,197
West Indies,Bangladesh,82,2,10.3,39,0,197
West Indies,Bangladesh,86,2,10.4,43,0,197
West Indies,Bangladesh,86,2,10.5,43,0,197
West Indies,Bangladesh,87,2,10.6,43,0,197
West Indies,Bangladesh,88,2,11.1,42,0,197
West Indies,Bangladesh,89,2,11.2,42,0,197
West Indies,Bangladesh,95,2,11.3,47,0,197
West Indies,Bangladesh,96,2,11.4,47,0,197
West Indies,Bangladesh,96,3,11.5,47,1,197
West Indies,Bangladesh,96,3,11.6,47,1,197
West Indies,Bangladesh,96,3,12.1,46,1,197
West Indies,Bangladesh,96,3,12.2,42,1,197
West Indies,Bangladesh,97,3,12.3,43,1,197
West Indies,Bangladesh,98,3,12.4,44,1,197
West Indies,Bangladesh,99,3,12.5,45,1,197
West Indies,Bangladesh,100,3,12.6,45,1,197
West Indies,Bangladesh,101,3,13.0,40,1,197
West Indies,Bangladesh,101,3,13.1,39,1,197
West Indies,Bangladesh,107,3,13.2,39,1,197
West Indies,Bangladesh,108,3,13.3,39,1,197
